t0,t1,gap_hours,ph0,ec0,ph1_true,ec1_true,ph1_pred,ec1_pred,dph_true,dec_true,dph_pred,dec_pred,train_intervals,gap_bin,ph_abs_error,ec_abs_error,ph_signed_error,ec_signed_error
2025-09-16 10:00:00,2025-09-16 12:10:00,2.1666666666666665,7.94,0.414,9.5,0.302,8.621190191197691,0.4181030668614718,1.5599999999999996,-0.11199999999999999,0.681190191197691,0.004103066861471855,88,"(2.0, 4.0]",0.8788098088023091,0.11610306686147182,-0.8788098088023091,0.11610306686147182
2025-09-16 12:10:00,2025-09-16 13:50:00,1.6666666666666667,9.5,0.302,9.88,0.309,9.910010662578163,0.28628242537111037,0.3800000000000008,0.007000000000000006,0.4100106625781624,-0.01571757462888959,89,"(0.332, 2.0]",0.030010662578161984,0.022717574628889625,0.030010662578161984,-0.022717574628889625
2025-09-16 13:50:00,2025-09-17 08:50:00,19.0,9.88,0.309,8.3,0.215,8.26068555768306,0.22018572322270324,-1.58,-0.094,-1.6193144423169408,-0.08881427677729677,90,"(18.0, 90.0]",0.03931444231694137,0.005185723222703248,-0.03931444231694137,0.005185723222703248
2025-09-17 08:50:00,2025-09-17 11:50:00,3.0,8.3,0.215,8.88,0.128,9.254477217412218,0.2196630171212121,0.5800000000000001,-0.087,0.954477217412217,0.004663017121212119,91,"(2.0, 4.0]",0.37447721741221685,0.09166301712121211,0.37447721741221685,0.09166301712121211
2025-09-17 11:50:00,2025-09-17 13:30:00,1.6666666666666667,8.88,0.128,9.78,0.333,9.266453281625783,0.15712258529711032,0.8999999999999986,0.20500000000000002,0.3864532816257814,0.029122585297110308,92,"(0.332, 2.0]",0.5135467183742168,0.1758774147028897,-0.5135467183742168,-0.1758774147028897
2025-09-17 13:30:00,2025-09-17 15:20:00,1.8333333333333333,9.78,0.333,9.85,0.221,9.827278584656083,0.30881742412550417,0.07000000000000028,-0.11200000000000002,0.0472785846560845,-0.024182575874495862,93,"(0.332, 2.0]",0.022721415343916362,0.08781742412550417,-0.022721415343916362,0.08781742412550417
2025-09-17 15:20:00,2025-09-18 07:10:00,15.833333333333334,9.85,0.221,7.76,0.47,8.231224293576794,0.20793598905409405,-2.09,0.24899999999999997,-1.6187757064232056,-0.013064010945905966,94,"(4.0, 18.0]",0.4712242935767943,0.2620640109459059,0.4712242935767943,-0.2620640109459059
2025-09-18 07:10:00,2025-09-18 09:40:00,2.5,7.76,0.47,8.73,0.41,8.498360449735449,0.42236963920375914,0.9700000000000006,-0.06,0.7383604497354497,-0.04763036079624081,95,"(2.0, 4.0]",0.23163955026455163,0.012369639203759164,-0.23163955026455163,0.012369639203759164
2025-09-18 09:40:00,2025-09-18 10:30:00,0.8333333333333334,8.73,0.41,9.35,0.365,9.22002788961039,0.31556455515151516,0.6199999999999992,-0.044999999999999984,0.49002788961038957,-0.0944354448484848,96,"(0.332, 2.0]",0.12997211038960899,0.04943544484848483,-0.12997211038960899,-0.04943544484848483
2025-09-18 10:30:00,2025-09-18 12:00:00,1.5,9.35,0.365,7.27,0.98,9.96510757094757,0.3175092152837903,-2.08,0.615,0.6151075709475705,-0.04749078471620974,97,"(0.332, 2.0]",2.6951075709475703,0.6624907847162097,2.6951075709475703,-0.6624907847162097
