timestamp,ET0,internal_air_temp_c,internal_rh_%,internal_radiation,irrigation_ml_current,fertilization_flag,fertilization_type_a_flag,fertilization_type_b_flag,ph,ec_ms,soil_temp_pred,canopy_cover,days_after_planting,Ammonium Nitrate [mg] -NH4NO3,Monopotassium Phosphate[mg] -KH2PO4,Potassium Chloride[mg] - KCL,Phosphoric acid[mg]-H3PO4,Kortin [mg],Gypsum - CaSO4*2H2O [mg]
2025-09-02 19:10:00,0.009908110951237201,27.73104272328928,72.8188947693894,0.0,0.0,0.0,0.0,0.0,,,28.694991937396882,0.89199256,96,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-02 19:20:00,0.009721631431012024,27.653117981698777,72.85889827220298,0.469853463234287,0.0,0.0,0.0,0.0,,,28.54113520744759,0.89199256,96,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-02 19:30:00,0.009246697380940947,27.559376020570948,72.99548932087308,0.03361336037119106,0.0,0.0,0.0,0.0,,,28.467839116828035,0.89199256,96,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-02 19:40:00,0.008968905575555979,27.544924094034766,73.44639724712353,0.0,0.0,0.0,0.0,0.0,,,28.483963649131155,0.89199256,96,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-02 19:50:00,0.009822528852621215,27.64293267122685,73.75023367706935,0.0,0.0,0.0,0.0,0.0,,,28.40954847552172,0.89199256,96,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-02 20:00:00,0.008774748076184892,27.495029824382517,73.11793894228518,0.7572446405353603,0.0,0.0,0.0,0.0,,,28.318716900190815,0.89199256,96,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-02 20:10:00,0.009268081538742826,27.30566013702081,72.8831885342081,0.0,0.0,0.0,0.0,0.0,,,28.36577137786238,0.89199256,96,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-02 20:20:00,0.007866341506389748,27.41555098191496,73.77800578595892,0.0,0.0,0.0,0.0,0.0,,,28.22260833745242,0.89199256,96,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-02 20:30:00,0.006076788775784945,27.42228881371759,73.94296097783385,0.0,0.0,0.0,0.0,0.0,,,28.254747567274464,0.89199256,96,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-02 20:40:00,0.008174850627586227,27.41430096160153,73.97976377452743,0.8704261286185239,0.0,0.0,0.0,0.0,,,28.27412234199535,0.89199256,96,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-02 20:50:00,0.0064715403774157805,27.518598491427845,74.31163361028894,0.0,0.0,0.0,0.0,0.0,,,28.218988870522395,0.89199256,96,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-02 21:00:00,0.008122775573964963,27.321907401059065,74.31601294882813,0.3799975351603941,0.0,0.0,0.0,0.0,,,28.12734744328696,0.89199256,96,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-02 21:10:00,0.008117192190754961,27.310322240061996,74.23116973406253,0.0,0.0,0.0,0.0,0.0,,,28.057228803772293,0.89199256,96,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-02 21:20:00,0.008215707402993825,27.27684316146095,74.36534399158826,0.0,0.0,0.0,0.0,0.0,,,27.888387610267813,0.89199256,96,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-02 21:30:00,0.00865286213375549,27.16238229709302,74.20526517330154,0.0,0.0,0.0,0.0,0.0,,,27.830167296700875,0.89199256,96,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-02 21:40:00,0.008747231569732809,27.06960223225177,74.25198838063575,0.010096801812862962,0.0,0.0,0.0,0.0,,,27.701540748693827,0.89199256,96,0.0,0.0,0.0,0.0,0.0,0.0
