timestamp,ET0,internal_air_temp_c,internal_rh_%,internal_radiation,irrigation_ml_current,fertilization_flag,fertilization_type_a_flag,fertilization_type_b_flag,ph,ec_ms,soil_temp_pred,canopy_cover,days_after_planting,Ammonium Nitrate [mg] -NH4NO3,Monopotassium Phosphate[mg] -KH2PO4,Potassium Chloride[mg] - KCL,Phosphoric acid[mg]-H3PO4,Kortin [mg],Gypsum - CaSO4*2H2O [mg]
5/30/2025 1:50,0.002142789,24.592762,81.85792,0,0,0,0,0,,,20.11434065,0,1,0,0,0,0,0,0
5/30/2025 2:00,0.003168687,24.854757,85.34339,0,0,0,0,0,,,20.07108509,0,1,0,0,0,0,0,0
5/30/2025 2:10,0.002670529,25.24547,84.96347,0,0,0,0,0,,,20.07108509,0,1,0,0,0,0,0,0
5/30/2025 2:20,0.001844698,24.815214,86.870026,0,0,0,0,0,,,20.15693009,0,1,0,0,0,0,0,0
5/30/2025 2:30,0.001917365,24.559721,86.979546,0,0,0,0,0,,,20.14293168,0,1,0,0,0,0,0,0
5/30/2025 2:40,0.002712706,24.688993,88.826096,0,0,0,0,0,,,20.14293168,0,1,0,0,0,0,0,0
5/30/2025 2:50,0.002858802,25.044708,88.28381,0,0,0,0,0,,,20.15528779,0,1,0,0,0,0,0,0
5/30/2025 3:00,0.002518989,25.588783,88.26999,0,0,0,0,0,,,20.68645714,0,1,0,0,0,0,0,0
5/30/2025 3:10,0.002165452,25.084803,88.79935,0,0,0,0,0,,,20.67760004,0,1,0,0,0,0,0,0
5/30/2025 3:20,0.003414693,25.560946,88.573456,0,0,0,0,0,,,20.83299824,0,1,0,0,0,0,0,0
5/30/2025 3:30,0.003882641,25.398447,89.75676,0,0,0,0,0,,,20.79946229,0,1,0,0,0,0,0,0
5/30/2025 3:40,0.003329806,25.614376,89.35484,0,0,0,0,0,,,20.83299824,0,1,0,0,0,0,0,0
5/30/2025 3:50,0.005176365,25.67007,87.189835,0,0,0,0,0,,,20.70485143,0,1,0,0,0,0,0,0
5/30/2025 4:00,0.00648872,25.86078,87.13693,0,0,0,0,0,,,20.85433082,0,1,0,0,0,0,0,0
5/30/2025 4:10,0.006472743,25.079166,83.01964,0,0,0,0,0,,,20.7605631,0,1,0,0,0,0,0,0
5/30/2025 4:20,0.005270688,24.778444,85.26675,0,0,0,0,0,,,20.7567031,0,1,0,0,0,0,0,0
5/30/2025 4:30,0.001799384,24.259737,86.85819,0,0,0,0,0,,,20.70261349,0,1,0,0,0,0,0,0
5/30/2025 4:40,0.004029052,24.514288,86.4032,0,0,0,0,0,,,20.65643663,0,1,0,0,0,0,0,0
5/30/2025 4:50,0.002693923,24.239914,86.6406,0,0,0,0,0,,,20.68806992,0,1,0,0,0,0,0,0
5/30/2025 5:00,0.002408549,24.085752,88.22171,0,0,0,0,0,,,20.59004661,0,1,0,0,0,0,0,0
5/30/2025 5:10,0.001495499,23.545753,87.017624,0,0,0,0,0,,,20.81151976,0,1,0,0,0,0,0,0
5/30/2025 5:20,0.000927211,23.517977,89.10791,0,0,0,0,0,,,20.82546611,0,1,0,0,0,0,0,0
5/30/2025 5:30,0.002760726,24.030035,91.32595,0,0,0,0,0,,,20.89628099,0,1,0,0,0,0,0,0
5/30/2025 5:40,0.001139084,24.165546,90.414635,0,0,0,0,0,,,20.84834373,0,1,0,0,0,0,0,0
5/30/2025 5:50,0.00679667,25.864908,80.29663,43.10671,0,0,0,0,,,20.42479659,0,1,0,0,0,0,0,0
5/30/2025 6:00,0.00948632,27.679277,76.0121,51.49859,0,0,0,0,,,21.25947395,0,1,0,0,0,0,0,0
5/30/2025 6:10,0.008910852,27.831825,76.0292,53.534725,0,0,0,0,,,21.37889312,0,1,0,0,0,0,0,0
5/30/2025 6:20,0.010235036,26.323849,79.96658,59.791656,0,0,0,0,,,21.18854433,0,1,0,0,0,0,0,0
5/30/2025 6:30,0.008773752,26.552723,75.21683,67.96603,0,0,0,0,,,21.38357425,0,1,0,0,0,0,0,0
5/30/2025 6:40,0.010519386,26.797028,74.88505,105.308914,133.3333333,0,0,0,,,21.31349377,0,1,0,0,0,0,0,0
5/30/2025 6:50,0.01764653,28.60973,74.20615,154.32318,0,0,0,0,,,21.32841044,0,1,0,0,0,0,0,0
5/30/2025 7:00,0.021946859,28.634653,77.848885,168.89545,0,0,0,0,,,21.29801924,0,1,0,0,0,0,0,0
5/30/2025 7:10,0.030377604,29.67176,79.94969,230.67601,0,0,0,0,,,21.31487201,0,1,0,0,0,0,0,0
5/30/2025 7:20,0.02865355,30.670238,82.52797,250.86969,0,0,0,0,,,21.73428912,0,1,0,0,0,0,0,0
5/30/2025 7:30,0.027885148,30.174387,84.70675,259.5849,0,0,0,0,,,21.61642473,0,1,0,0,0,0,0,0
5/30/2025 7:40,0.030411076,30.468782,84.833984,307.57144,0,0,0,0,,,22.07975087,0,1,0,0,0,0,0,0
5/30/2025 7:50,0.036921803,30.563156,83.53794,337.32663,0,0,0,0,,,22.40410794,0,1,0,0,0,0,0,0
5/30/2025 8:00,0.040496908,30.471432,83.67573,394.35312,0,0,0,0,,,23.00692918,0,1,0,0,0,0,0,0
5/30/2025 8:10,0.04368219,31.553823,87.4434,410.16592,0,0,0,0,,,23.25327632,0,1,0,0,0,0,0,0
5/30/2025 8:20,0.050280288,31.281113,78.16471,426.92468,0,0,0,0,,,23.29612115,0,1,0,0,0,0,0,0
5/30/2025 8:30,0.04957031,30.742577,75.518364,465.3144,0,0,0,0,,,24.24791397,0,1,0,0,0,0,0,0
5/30/2025 8:40,0.054693203,31.125402,74.94713,469.88693,0,0,0,0,,,24.2455452,0,1,0,0,0,0,0,0
5/30/2025 8:50,0.053793147,31.479666,75.42142,437.16623,0,0,0,0,,,25.31837679,0,1,0,0,0,0,0,0
5/30/2025 9:00,0.059893645,30.91183,77.707275,387.4492,0,0,0,0,,,25.24094893,0,1,0,0,0,0,0,0
5/30/2025 9:10,0.06336265,31.441366,77.90679,451.88416,0,0,0,0,,,25.79192234,0,1,0,0,0,0,0,0
5/30/2025 9:20,0.06497297,31.500185,75.63565,428.02798,0,0,0,0,,,26.48909786,0,1,0,0,0,0,0,0
5/30/2025 9:30,0.059004813,32.301903,70.64855,425.264,0,0,0,0,,,26.51334317,0,1,0,0,0,0,0,0
5/30/2025 9:40,0.054148033,31.648592,70.51254,391.99496,0,0,0,0,,,26.51031333,0,1,0,0,0,0,0,0
5/30/2025 9:50,0.0551625,30.979763,74.27261,404.06244,0,0,0,0,,,26.5800023,0,1,0,0,0,0,0,0
5/30/2025 10:00,0.05634809,32.01234,72.375244,431.02698,133.3333333,0,0,0,,,26.67528315,0,1,0,0,0,0,0,0
5/30/2025 10:10,0.061191324,32.041145,69.57777,443.86826,0,0,0,0,,,26.65366124,0,1,0,0,0,0,0,0
5/30/2025 10:20,0.06745797,32.21485,70.44426,472.7708,0,0,0,0,,,26.83559061,0,1,0,0,0,0,0,0
5/30/2025 10:30,0.07215664,31.950785,68.0626,510.14923,0,0,0,0,,,26.95377933,0,1,0,0,0,0,0,0
5/30/2025 10:40,0.077444084,32.01441,66.44877,551.0504,0,0,0,0,,,27.15974825,0,1,0,0,0,0,0,0
5/30/2025 10:50,0.082979925,32.13771,66.2531,572.75006,0,0,0,0,,,27.11586242,0,1,0,0,0,0,0,0
5/30/2025 11:00,0.08990755,31.962042,64.98272,656.2017,0,0,0,0,,,27.09641131,0,1,0,0,0,0,0,0
