shock_kind,union_blend,shock_blend,gmin,wf_union,wf_shock,ho_union,ho_shock,wf_ph_r2,wf_ec_r2,wf_ph_mae,wf_ec_mae,ho_ph_r2,ho_ec_r2,ho_ph_mae,ho_ec_mae,sep21_ec_mae,min_wf,min_ho,ok_hold
huber,0.85,0.85,3.0,2,0,1,3,0.9519903635239182,0.925005859117533,0.2599111202902021,0.16090556493061253,0.9366728921932385,0.9494702686801817,0.31141504415998983,0.15786276165616314,0.562404015506486,0.925005859117533,0.9366728921932385,True
huber,0.85,0.85,3.5,2,0,1,3,0.9519903635239182,0.925005859117533,0.2599111202902021,0.16090556493061253,0.9366728921932385,0.9494702686801817,0.31141504415998983,0.15786276165616314,0.562404015506486,0.925005859117533,0.9366728921932385,True
huber,0.85,0.85,4.0,2,0,1,3,0.9519903635239182,0.925005859117533,0.2599111202902021,0.16090556493061253,0.9366728921932385,0.9494702686801817,0.31141504415998983,0.15786276165616314,0.562404015506486,0.925005859117533,0.9366728921932385,True
huber,0.85,0.85,5.0,2,0,1,3,0.9519903635239182,0.925005859117533,0.2599111202902021,0.16090556493061253,0.9366728921932385,0.9494702686801817,0.31141504415998983,0.15786276165616314,0.562404015506486,0.925005859117533,0.9366728921932385,True
huber,0.85,0.9,2.0,2,0,0,4,0.9519903635239182,0.925005859117533,0.2599111202902021,0.16090556493061253,0.932621541031461,0.9578977340172824,0.3160570495454846,0.15959470593766129,0.5797234583214674,0.925005859117533,0.932621541031461,True
huber,0.85,0.9,2.25,2,0,1,3,0.9519903635239182,0.925005859117533,0.2599111202902021,0.16090556493061253,0.931858552228969,0.9420410382949816,0.3182517575447775,0.1702951330815559,0.6867277297604135,0.925005859117533,0.931858552228969,True
huber,0.85,0.9,2.5,2,0,1,3,0.9519903635239182,0.925005859117533,0.2599111202902021,0.16090556493061253,0.931858552228969,0.9420410382949816,0.3182517575447775,0.1702951330815559,0.6867277297604135,0.925005859117533,0.931858552228969,True
huber,0.85,0.9,3.0,2,0,1,3,0.9519903635239182,0.925005859117533,0.2599111202902021,0.16090556493061253,0.931858552228969,0.9420410382949816,0.3182517575447775,0.1702951330815559,0.6867277297604135,0.925005859117533,0.931858552228969,True
huber,0.85,0.9,3.5,2,0,1,3,0.9519903635239182,0.925005859117533,0.2599111202902021,0.16090556493061253,0.931858552228969,0.9420410382949816,0.3182517575447775,0.1702951330815559,0.6867277297604135,0.925005859117533,0.931858552228969,True
huber,0.85,0.9,4.0,2,0,1,3,0.9519903635239182,0.925005859117533,0.2599111202902021,0.16090556493061253,0.931858552228969,0.9420410382949816,0.3182517575447775,0.1702951330815559,0.6867277297604135,0.925005859117533,0.931858552228969,True
huber,0.85,0.9,5.0,2,0,1,3,0.9519903635239182,0.925005859117533,0.2599111202902021,0.16090556493061253,0.931858552228969,0.9420410382949816,0.3182517575447775,0.1702951330815559,0.6867277297604135,0.925005859117533,0.931858552228969,True
ridge,0.85,0.8,2.25,2,0,1,3,0.9519903635239182,0.925005859117533,0.2599111202902021,0.16090556493061253,0.9532274563299429,0.9275398380379177,0.2845102381160975,0.19579064541754465,0.9416828531203012,0.925005859117533,0.9275398380379177,True
ridge,0.85,0.8,2.5,2,0,1,3,0.9519903635239182,0.925005859117533,0.2599111202902021,0.16090556493061253,0.9532274563299429,0.9275398380379177,0.2845102381160975,0.19579064541754465,0.9416828531203012,0.925005859117533,0.9275398380379177,True
ridge,0.85,0.8,3.0,2,0,1,3,0.9519903635239182,0.925005859117533,0.2599111202902021,0.16090556493061253,0.9532274563299429,0.9275398380379177,0.2845102381160975,0.19579064541754465,0.9416828531203012,0.925005859117533,0.9275398380379177,True
ridge,0.85,0.8,3.5,2,0,1,3,0.9519903635239182,0.925005859117533,0.2599111202902021,0.16090556493061253,0.9532274563299429,0.9275398380379177,0.2845102381160975,0.19579064541754465,0.9416828531203012,0.925005859117533,0.9275398380379177,True
ridge,0.85,0.8,4.0,2,0,1,3,0.9519903635239182,0.925005859117533,0.2599111202902021,0.16090556493061253,0.9532274563299429,0.9275398380379177,0.2845102381160975,0.19579064541754465,0.9416828531203012,0.925005859117533,0.9275398380379177,True
ridge,0.85,0.8,5.0,2,0,1,3,0.9519903635239182,0.925005859117533,0.2599111202902021,0.16090556493061253,0.9532274563299429,0.9275398380379177,0.2845102381160975,0.19579064541754465,0.9416828531203012,0.925005859117533,0.9275398380379177,True
huber,0.85,0.7,2.25,2,0,1,3,0.9519903635239182,0.925005859117533,0.2599111202902021,0.16090556493061253,0.9476901147723333,0.9213362571961434,0.29705761783618795,0.2029059485558513,1.0128358845033678,0.925005859117533,0.9213362571961434,True
huber,0.85,0.7,2.5,2,0,1,3,0.9519903635239182,0.925005859117533,0.2599111202902021,0.16090556493061253,0.9476901147723333,0.9213362571961434,0.29705761783618795,0.2029059485558513,1.0128358845033678,0.925005859117533,0.9213362571961434,True
huber,0.85,0.7,3.0,2,0,1,3,0.9519903635239182,0.925005859117533,0.2599111202902021,0.16090556493061253,0.9476901147723333,0.9213362571961434,0.29705761783618795,0.2029059485558513,1.0128358845033678,0.925005859117533,0.9213362571961434,True
huber,0.85,0.7,3.5,2,0,1,3,0.9519903635239182,0.925005859117533,0.2599111202902021,0.16090556493061253,0.9476901147723333,0.9213362571961434,0.29705761783618795,0.2029059485558513,1.0128358845033678,0.925005859117533,0.9213362571961434,True
huber,0.85,0.7,4.0,2,0,1,3,0.9519903635239182,0.925005859117533,0.2599111202902021,0.16090556493061253,0.9476901147723333,0.9213362571961434,0.29705761783618795,0.2029059485558513,1.0128358845033678,0.925005859117533,0.9213362571961434,True
huber,0.85,0.7,5.0,2,0,1,3,0.9519903635239182,0.925005859117533,0.2599111202902021,0.16090556493061253,0.9476901147723333,0.9213362571961434,0.29705761783618795,0.2029059485558513,1.0128358845033678,0.925005859117533,0.9213362571961434,True
huber,0.85,0.7,2.0,2,0,0,4,0.9519903635239182,0.925005859117533,0.2599111202902021,0.16090556493061253,0.9482272313027039,0.9179636921639087,0.2955634333804847,0.20481727077143513,1.0319491066592057,0.925005859117533,0.9179636921639087,True
huber,0.85,1.0,2.0,2,0,0,4,0.9519903635239182,0.925005859117533,0.2599111202902021,0.16090556493061253,0.9213866874652475,0.9113183249555913,0.3293802144152081,0.2110777667052644,1.0945540659974986,0.925005859117533,0.9113183249555913,True
ridge,1.0,0.7,2.0,2,0,0,4,0.9505558835155431,0.9481007862944115,0.2621242018448865,0.15014216129319985,0.9559423417045692,0.890660915469517,0.27531858829888345,0.2299573976257197,1.2833503752020516,0.9481007862944115,0.890660915469517,False
huber,1.0,0.6,2.25,2,0,1,3,0.9505558835155431,0.9481007862944115,0.2621242018448865,0.15014216129319985,0.9522446276447828,0.889430564390476,0.28855540077116965,0.2316592807115449,1.3003692060603036,0.9481007862944115,0.889430564390476,False
huber,1.0,0.6,2.5,2,0,1,3,0.9505558835155431,0.9481007862944115,0.2621242018448865,0.15014216129319985,0.9522446276447828,0.889430564390476,0.28855540077116965,0.2316592807115449,1.3003692060603036,0.9481007862944115,0.889430564390476,False
huber,1.0,0.6,3.0,2,0,1,3,0.9505558835155431,0.9481007862944115,0.2621242018448865,0.15014216129319985,0.9522446276447828,0.889430564390476,0.28855540077116965,0.2316592807115449,1.3003692060603036,0.9481007862944115,0.889430564390476,False
huber,1.0,0.6,3.5,2,0,1,3,0.9505558835155431,0.9481007862944115,0.2621242018448865,0.15014216129319985,0.9522446276447828,0.889430564390476,0.28855540077116965,0.2316592807115449,1.3003692060603036,0.9481007862944115,0.889430564390476,False
huber,1.0,0.6,4.0,2,0,1,3,0.9505558835155431,0.9481007862944115,0.2621242018448865,0.15014216129319985,0.9522446276447828,0.889430564390476,0.28855540077116965,0.2316592807115449,1.3003692060603036,0.9481007862944115,0.889430564390476,False
huber,1.0,0.6,5.0,2,0,1,3,0.9505558835155431,0.9481007862944115,0.2621242018448865,0.15014216129319985,0.9522446276447828,0.889430564390476,0.28855540077116965,0.2316592807115449,1.3003692060603036,0.9481007862944115,0.889430564390476,False
huber,1.0,0.6,2.0,2,0,0,4,0.9505558835155431,0.9481007862944115,0.2621242018448865,0.15014216129319985,0.9525980678356678,0.8625552496496304,0.2875804751015115,0.2473779862222531,1.4575562611673856,0.9481007862944115,0.8625552496496304,False
ridge,1.0,0.6,2.25,2,0,1,3,0.9505558835155431,0.9481007862944115,0.2621242018448865,0.15014216129319985,0.9552186026857342,0.8565320477040902,0.2736985799606927,0.25170853092756146,1.500861708220469,0.9481007862944115,0.8565320477040902,False
ridge,1.0,0.6,2.5,2,0,1,3,0.9505558835155431,0.9481007862944115,0.2621242018448865,0.15014216129319985,0.9552186026857342,0.8565320477040902,0.2736985799606927,0.25170853092756146,1.500861708220469,0.9481007862944115,0.8565320477040902,False
ridge,1.0,0.6,3.0,2,0,1,3,0.9505558835155431,0.9481007862944115,0.2621242018448865,0.15014216129319985,0.9552186026857342,0.8565320477040902,0.2736985799606927,0.25170853092756146,1.500861708220469,0.9481007862944115,0.8565320477040902,False
ridge,1.0,0.6,3.5,2,0,1,3,0.9505558835155431,0.9481007862944115,0.2621242018448865,0.15014216129319985,0.9552186026857342,0.8565320477040902,0.2736985799606927,0.25170853092756146,1.500861708220469,0.9481007862944115,0.8565320477040902,False
ridge,1.0,0.6,4.0,2,0,1,3,0.9505558835155431,0.9481007862944115,0.2621242018448865,0.15014216129319985,0.9552186026857342,0.8565320477040902,0.2736985799606927,0.25170853092756146,1.500861708220469,0.9481007862944115,0.8565320477040902,False
ridge,1.0,0.6,5.0,2,0,1,3,0.9505558835155431,0.9481007862944115,0.2621242018448865,0.15014216129319985,0.9552186026857342,0.8565320477040902,0.2736985799606927,0.25170853092756146,1.500861708220469,0.9481007862944115,0.8565320477040902,False
ridge,1.0,0.6,2.0,2,0,0,4,0.9505558835155431,0.9481007862944115,0.2621242018448865,0.15014216129319985,0.9561093717362724,0.8328258922243306,0.27103138006037925,0.265863765291749,1.6424140518623447,0.9481007862944115,0.8328258922243306,False
ridge,0.85,0.7,2.0,2,0,0,4,0.9519903635239182,0.925005859117533,0.2599111202902021,0.16090556493061253,0.9559423417045692,0.890660915469517,0.27531858829888345,0.2299573976257197,1.2833503752020516,0.925005859117533,0.890660915469517,False
ridge,0.85,0.7,2.25,2,0,1,3,0.9519903635239182,0.925005859117533,0.2599111202902021,0.16090556493061253,0.9548110793386274,0.8905812629758204,0.2787870926903512,0.2300036898049429,1.283813296994284,0.925005859117533,0.8905812629758204,False
ridge,0.85,0.7,2.5,2,0,1,3,0.9519903635239182,0.925005859117533,0.2599111202902021,0.16090556493061253,0.9548110793386274,0.8905812629758204,0.2787870926903512,0.2300036898049429,1.283813296994284,0.925005859117533,0.8905812629758204,False
ridge,0.85,0.7,3.0,2,0,1,3,0.9519903635239182,0.925005859117533,0.2599111202902021,0.16090556493061253,0.9548110793386274,0.8905812629758204,0.2787870926903512,0.2300036898049429,1.283813296994284,0.925005859117533,0.8905812629758204,False
ridge,0.85,0.7,3.5,2,0,1,3,0.9519903635239182,0.925005859117533,0.2599111202902021,0.16090556493061253,0.9548110793386274,0.8905812629758204,0.2787870926903512,0.2300036898049429,1.283813296994284,0.925005859117533,0.8905812629758204,False
ridge,0.85,0.7,4.0,2,0,1,3,0.9519903635239182,0.925005859117533,0.2599111202902021,0.16090556493061253,0.9548110793386274,0.8905812629758204,0.2787870926903512,0.2300036898049429,1.283813296994284,0.925005859117533,0.8905812629758204,False
ridge,0.85,0.7,5.0,2,0,1,3,0.9519903635239182,0.925005859117533,0.2599111202902021,0.16090556493061253,0.9548110793386274,0.8905812629758204,0.2787870926903512,0.2300036898049429,1.283813296994284,0.925005859117533,0.8905812629758204,False
huber,0.85,1.0,2.25,2,0,1,3,0.9519903635239182,0.925005859117533,0.2599111202902021,0.16090556493061253,0.9205169737019887,0.8878748403386107,0.3319251842794281,0.22876793830662603,1.271455782011115,0.925005859117533,0.8878748403386107,False
huber,0.85,1.0,2.5,2,0,1,3,0.9519903635239182,0.925005859117533,0.2599111202902021,0.16090556493061253,0.9205169737019887,0.8878748403386107,0.3319251842794281,0.22876793830662603,1.271455782011115,0.925005859117533,0.8878748403386107,False
huber,0.85,1.0,3.0,2,0,1,3,0.9519903635239182,0.925005859117533,0.2599111202902021,0.16090556493061253,0.9205169737019887,0.8878748403386107,0.3319251842794281,0.22876793830662603,1.271455782011115,0.925005859117533,0.8878748403386107,False
huber,0.85,1.0,3.5,2,0,1,3,0.9519903635239182,0.925005859117533,0.2599111202902021,0.16090556493061253,0.9205169737019887,0.8878748403386107,0.3319251842794281,0.22876793830662603,1.271455782011115,0.925005859117533,0.8878748403386107,False
huber,0.85,1.0,4.0,2,0,1,3,0.9519903635239182,0.925005859117533,0.2599111202902021,0.16090556493061253,0.9205169737019887,0.8878748403386107,0.3319251842794281,0.22876793830662603,1.271455782011115,0.925005859117533,0.8878748403386107,False
huber,0.85,1.0,5.0,2,0,1,3,0.9519903635239182,0.925005859117533,0.2599111202902021,0.16090556493061253,0.9205169737019887,0.8878748403386107,0.3319251842794281,0.22876793830662603,1.271455782011115,0.925005859117533,0.8878748403386107,False
huber,0.85,0.6,2.25,2,0,1,3,0.9519903635239182,0.925005859117533,0.2599111202902021,0.16090556493061253,0.9521800987411716,0.8769210351777291,0.2887243975060231,0.2397845258166221,1.381621657111076,0.925005859117533,0.8769210351777291,False
huber,0.85,0.6,2.5,2,0,1,3,0.9519903635239182,0.925005859117533,0.2599111202902021,0.16090556493061253,0.9521800987411716,0.8769210351777291,0.2887243975060231,0.2397845258166221,1.381621657111076,0.925005859117533,0.8769210351777291,False
huber,0.85,0.6,3.0,2,0,1,3,0.9519903635239182,0.925005859117533,0.2599111202902021,0.16090556493061253,0.9521800987411716,0.8769210351777291,0.2887243975060231,0.2397845258166221,1.381621657111076,0.925005859117533,0.8769210351777291,False
huber,0.85,0.6,3.5,2,0,1,3,0.9519903635239182,0.925005859117533,0.2599111202902021,0.16090556493061253,0.9521800987411716,0.8769210351777291,0.2887243975060231,0.2397845258166221,1.381621657111076,0.925005859117533,0.8769210351777291,False
huber,0.85,0.6,4.0,2,0,1,3,0.9519903635239182,0.925005859117533,0.2599111202902021,0.16090556493061253,0.9521800987411716,0.8769210351777291,0.2887243975060231,0.2397845258166221,1.381621657111076,0.925005859117533,0.8769210351777291,False
huber,0.85,0.6,5.0,2,0,1,3,0.9519903635239182,0.925005859117533,0.2599111202902021,0.16090556493061253,0.9521800987411716,0.8769210351777291,0.2887243975060231,0.2397845258166221,1.381621657111076,0.925005859117533,0.8769210351777291,False
huber,0.85,0.6,2.0,2,0,0,4,0.9519903635239182,0.925005859117533,0.2599111202902021,0.16090556493061253,0.9525980678356678,0.8625552496496304,0.2875804751015115,0.2473779862222531,1.4575562611673856,0.925005859117533,0.8625552496496304,False
ridge,0.85,0.6,2.25,2,0,1,3,0.9519903635239182,0.925005859117533,0.2599111202902021,0.16090556493061253,0.9551540737821229,0.8440225184913434,0.2738675766955462,0.2598337760326387,1.5821141592712413,0.925005859117533,0.8440225184913434,False
ridge,0.85,0.6,2.5,2,0,1,3,0.9519903635239182,0.925005859117533,0.2599111202902021,0.16090556493061253,0.9551540737821229,0.8440225184913434,0.2738675766955462,0.2598337760326387,1.5821141592712413,0.925005859117533,0.8440225184913434,False
ridge,0.85,0.6,3.0,2,0,1,3,0.9519903635239182,0.925005859117533,0.2599111202902021,0.16090556493061253,0.9551540737821229,0.8440225184913434,0.2738675766955462,0.2598337760326387,1.5821141592712413,0.925005859117533,0.8440225184913434,False
ridge,0.85,0.6,3.5,2,0,1,3,0.9519903635239182,0.925005859117533,0.2599111202902021,0.16090556493061253,0.9551540737821229,0.8440225184913434,0.2738675766955462,0.2598337760326387,1.5821141592712413,0.925005859117533,0.8440225184913434,False
ridge,0.85,0.6,4.0,2,0,1,3,0.9519903635239182,0.925005859117533,0.2599111202902021,0.16090556493061253,0.9551540737821229,0.8440225184913434,0.2738675766955462,0.2598337760326387,1.5821141592712413,0.925005859117533,0.8440225184913434,False
ridge,0.85,0.6,5.0,2,0,1,3,0.9519903635239182,0.925005859117533,0.2599111202902021,0.16090556493061253,0.9551540737821229,0.8440225184913434,0.2738675766955462,0.2598337760326387,1.5821141592712413,0.925005859117533,0.8440225184913434,False
ridge,0.85,0.6,2.0,2,0,0,4,0.9519903635239182,0.925005859117533,0.2599111202902021,0.16090556493061253,0.9561093717362724,0.8328258922243306,0.27103138006037925,0.265863765291749,1.6424140518623447,0.925005859117533,0.8328258922243306,False
