feature_set,xgb_set,warmup,max_rows,train_mode,pred_mode,shock_weight,blend,feature_count,n_spec_final,n_shock_final,wf_active,wf_ph_r2,wf_ec_r2,wf_min_r2,wf_ph_mae,wf_ec_mae,ho_active,ho_ph_r2,ho_ec_r2,ho_ph_mae,ho_ec_mae
current_union,current,50,4,shock_or_acid,shock_or_acid,0.0,0.5,44,178,12,36,0.8459422517662563,0.698925342231981,0.698925342231981,0.4586035085731334,0.31816126076645374,34,0.9209201531606503,0.5469073080817353,0.3366660398001296,0.40250917615308685
current_union,current,55,4,chem_event,chem_event,0.0,0.5,44,178,12,33,0.8794294943897025,0.6943612873773048,0.6943612873773048,0.4117452033736076,0.3375451249426845,34,0.9209201531606503,0.5469073080817353,0.3366660398001296,0.40250917615308685
current_union,current,55,4,concentrated_chem,concentrated_chem,0.0,0.5,44,178,12,33,0.8794294943897025,0.6943612873773048,0.6943612873773048,0.4117452033736076,0.3375451249426845,34,0.9209201531606503,0.5469073080817353,0.3366660398001296,0.40250917615308685
current_union,current,40,4,chem_event,chem_event,0.0,0.5,44,178,12,42,0.7390408137731519,0.6930383985829911,0.6930383985829911,0.554193901625022,0.30407820449989026,34,0.9209201531606503,0.5469073080817353,0.3366660398001296,0.40250917615308685
current_union,current,40,4,concentrated_chem,concentrated_chem,0.0,0.5,44,178,12,42,0.7390408137731519,0.6930383985829911,0.6930383985829911,0.554193901625022,0.30407820449989026,34,0.9209201531606503,0.5469073080817353,0.3366660398001296,0.40250917615308685
current_union,current,40,4,shock_or_acid,shock_or_acid,0.0,0.5,44,178,12,42,0.7390408137731519,0.6930383985829911,0.6930383985829911,0.554193901625022,0.30407820449989026,34,0.9209201531606503,0.5469073080817353,0.3366660398001296,0.40250917615308685
current_union,current,35,4,chem_event,chem_event,0.0,0.5,44,178,12,45,0.7214389818249233,0.6905836761102977,0.6905836761102977,0.5661369326551909,0.3271376004494296,34,0.9209201531606503,0.5469073080817353,0.3366660398001296,0.40250917615308685
current_union,current,35,4,concentrated_chem,concentrated_chem,0.0,0.5,44,178,12,45,0.7214389818249233,0.6905836761102977,0.6905836761102977,0.5661369326551909,0.3271376004494296,34,0.9209201531606503,0.5469073080817353,0.3366660398001296,0.40250917615308685
current_union,current,35,4,shock_or_acid,shock_or_acid,0.0,0.5,44,178,12,45,0.7214389818249233,0.6905836761102977,0.6905836761102977,0.5661369326551909,0.3271376004494296,34,0.9209201531606503,0.5469073080817353,0.3366660398001296,0.40250917615308685
current_union,current,30,4,chem_event,chem_event,3.0,0.5,44,178,12,48,0.6814109382382085,0.6315249204305728,0.6315249204305728,0.5830706106098831,0.38531267999329605,34,0.9235306819872434,0.5555673775834116,0.32942637186533846,0.397733925891449
current_union,current,30,4,concentrated_chem,concentrated_chem,3.0,0.5,44,178,12,48,0.6814109382382085,0.6315249204305728,0.6315249204305728,0.5830706106098831,0.38531267999329605,34,0.9235306819872434,0.5555673775834116,0.32942637186533846,0.397733925891449
current_union,current,30,4,shock_or_acid,shock_or_acid,3.0,0.5,44,178,12,48,0.6814109382382085,0.6315249204305728,0.6315249204305728,0.5830706106098831,0.38531267999329605,34,0.9235306819872434,0.5555673775834116,0.32942637186533846,0.397733925891449
current_union,current,45,4,chem_event,chem_event,3.0,0.75,44,178,12,39,0.711046933194379,0.6294796456796272,0.6294796456796272,0.5767101912124717,0.3688730548503021,34,0.9099713909971625,0.6106417959056202,0.3457623732286108,0.38383220837884735
current_union,current,45,4,concentrated_chem,concentrated_chem,3.0,0.75,44,178,12,39,0.711046933194379,0.6294796456796272,0.6294796456796272,0.5767101912124717,0.3688730548503021,34,0.9099713909971625,0.6106417959056202,0.3457623732286108,0.38383220837884735
current_union,current,45,4,shock_or_acid,shock_or_acid,3.0,0.75,44,178,12,39,0.711046933194379,0.6294796456796272,0.6294796456796272,0.5767101912124717,0.3688730548503021,34,0.9099713909971625,0.6106417959056202,0.3457623732286108,0.38383220837884735
current_union,current,50,4,chem_event,chem_event,3.0,0.75,44,178,12,36,0.7551789034030674,0.6294720408793759,0.6294720408793759,0.5462544011381351,0.3806406654745314,34,0.9099713909971625,0.6106417959056202,0.3457623732286108,0.38383220837884735
current_union,current,50,4,concentrated_chem,concentrated_chem,3.0,0.75,44,178,12,36,0.7551789034030674,0.6294720408793759,0.6294720408793759,0.5462544011381351,0.3806406654745314,34,0.9099713909971625,0.6106417959056202,0.3457623732286108,0.38383220837884735
current_union,current,50,4,shock_or_acid,shock_or_acid,3.0,0.75,44,178,12,36,0.7551789034030674,0.6294720408793759,0.6294720408793759,0.5462544011381351,0.3806406654745314,34,0.9099713909971625,0.6106417959056202,0.3457623732286108,0.38383220837884735
current_union,current,55,4,chem_event,chem_event,3.0,0.75,44,178,12,33,0.7860048845645805,0.6242985507699894,0.6242985507699894,0.5047208530741242,0.4020847984861615,34,0.9099713909971625,0.6106417959056202,0.3457623732286108,0.38383220837884735
current_union,current,40,4,chem_event,chem_event,3.0,0.75,44,178,12,42,0.6592347556335281,0.6078210034567606,0.6078210034567606,0.6250885659116566,0.37143075851005564,34,0.9099713909971625,0.6106417959056202,0.3457623732286108,0.38383220837884735
current_union,current,40,4,concentrated_chem,concentrated_chem,3.0,0.75,44,178,12,42,0.6592347556335281,0.6078210034567606,0.6078210034567606,0.6250885659116566,0.37143075851005564,34,0.9099713909971625,0.6106417959056202,0.3457623732286108,0.38383220837884735
current_union,current,40,4,shock_or_acid,shock_or_acid,3.0,0.75,44,178,12,42,0.6592347556335281,0.6078210034567606,0.6078210034567606,0.6250885659116566,0.37143075851005564,34,0.9099713909971625,0.6106417959056202,0.3457623732286108,0.38383220837884735
current_union,current,30,4,chem_event,chem_event,0.0,0.5,44,178,12,48,0.6841583301504194,0.6059040545395094,0.6059040545395094,0.5818713168870822,0.3898008710923881,34,0.9209201531606503,0.5469073080817353,0.3366660398001296,0.40250917615308685
current_union,current,30,4,concentrated_chem,concentrated_chem,0.0,0.5,44,178,12,48,0.6841583301504194,0.6059040545395094,0.6059040545395094,0.5818713168870822,0.3898008710923881,34,0.9209201531606503,0.5469073080817353,0.3366660398001296,0.40250917615308685
