kind,blend,gmin,gmax,wf_active,ho_active,wf_ph_r2,wf_ec_r2,wf_ph_mae,wf_ec_mae,ho_ph_r2,ho_ec_r2,ho_ph_mae,ho_ec_mae,sep21_ec_mae,min_wf,min_ho,ok_hold
huber,0.5,0.0,10,1,4,0.9053457863912173,0.8094733924408,0.31251310932407184,0.19661400609598137,0.9546808987356211,0.7965565321580561,0.2795975167759722,0.2843170448490973,1.8269468474358277,0.8094733924408,0.7965565321580561,False
huber,0.5,0.0,26,1,4,0.9053457863912173,0.8094733924408,0.31251310932407184,0.19661400609598137,0.9546808987356211,0.7965565321580561,0.2795975167759722,0.2843170448490973,1.8269468474358277,0.8094733924408,0.7965565321580561,False
huber,0.5,0.75,10,1,4,0.9053457863912173,0.8094733924408,0.31251310932407184,0.19661400609598137,0.9546808987356211,0.7965565321580561,0.2795975167759722,0.2843170448490973,1.8269468474358277,0.8094733924408,0.7965565321580561,False
huber,0.5,0.75,26,1,4,0.9053457863912173,0.8094733924408,0.31251310932407184,0.19661400609598137,0.9546808987356211,0.7965565321580561,0.2795975167759722,0.2843170448490973,1.8269468474358277,0.8094733924408,0.7965565321580561,False
ridge,0.5,0.0,10,1,4,0.9099555334112155,0.8071694561299044,0.30971883582093507,0.19710467321063288,0.9550222787469719,0.7693555046374655,0.2758907290889927,0.2975269647191582,1.9590460461364363,0.8071694561299044,0.7693555046374655,False
ridge,0.5,0.0,26,1,4,0.9099555334112155,0.8071694561299044,0.30971883582093507,0.19710467321063288,0.9550222787469719,0.7693555046374655,0.2758907290889927,0.2975269647191582,1.9590460461364363,0.8071694561299044,0.7693555046374655,False
ridge,0.5,0.75,10,1,4,0.9099555334112155,0.8071694561299044,0.30971883582093507,0.19710467321063288,0.9550222787469719,0.7693555046374655,0.2758907290889927,0.2975269647191582,1.9590460461364363,0.8071694561299044,0.7693555046374655,False
ridge,0.5,0.75,26,1,4,0.9099555334112155,0.8071694561299044,0.30971883582093507,0.19710467321063288,0.9550222787469719,0.7693555046374655,0.2758907290889927,0.2975269647191582,1.9590460461364363,0.8071694561299044,0.7693555046374655,False
huber,0.6,0.0,10,1,4,0.8996321660807439,0.8068741711460147,0.31572997153071297,0.19716732175370988,0.9525980678356678,0.8625552496496304,0.2875804751015115,0.2473779862222531,1.4575562611673856,0.8068741711460147,0.8625552496496304,False
huber,0.6,0.0,26,1,4,0.8996321660807439,0.8068741711460147,0.31572997153071297,0.19716732175370988,0.9525980678356678,0.8625552496496304,0.2875804751015115,0.2473779862222531,1.4575562611673856,0.8068741711460147,0.8625552496496304,False
huber,0.6,0.75,10,1,4,0.8996321660807439,0.8068741711460147,0.31572997153071297,0.19716732175370988,0.9525980678356678,0.8625552496496304,0.2875804751015115,0.2473779862222531,1.4575562611673856,0.8068741711460147,0.8625552496496304,False
huber,0.6,0.75,26,1,4,0.8996321660807439,0.8068741711460147,0.31572997153071297,0.19716732175370988,0.9525980678356678,0.8625552496496304,0.2875804751015115,0.2473779862222531,1.4575562611673856,0.8068741711460147,0.8625552496496304,False
ridge,0.6,0.0,10,1,4,0.9055782042951096,0.8043373410722654,0.31237684332694876,0.19770334808269022,0.9561093717362724,0.8328258922243306,0.27103138006037925,0.265863765291749,1.6424140518623447,0.8043373410722654,0.8328258922243306,False
ridge,0.6,0.0,26,1,4,0.9055782042951096,0.8043373410722654,0.31237684332694876,0.19770334808269022,0.9561093717362724,0.8328258922243306,0.27103138006037925,0.265863765291749,1.6424140518623447,0.8043373410722654,0.8328258922243306,False
ridge,0.6,0.75,10,1,4,0.9055782042951096,0.8043373410722654,0.31237684332694876,0.19770334808269022,0.9561093717362724,0.8328258922243306,0.27103138006037925,0.265863765291749,1.6424140518623447,0.8043373410722654,0.8328258922243306,False
ridge,0.6,0.75,26,1,4,0.9055782042951096,0.8043373410722654,0.31237684332694876,0.19770334808269022,0.9561093717362724,0.8328258922243306,0.27103138006037925,0.265863765291749,1.6424140518623447,0.8043373410722654,0.8328258922243306,False
ridge,0.7,0.0,10,1,4,0.9009036726102128,0.8017590500947193,0.31503485076397564,0.1982441675717777,0.9559423417045692,0.890660915469517,0.27531858829888345,0.2299573976257197,1.2833503752020516,0.8017590500947193,0.890660915469517,False
ridge,0.7,0.0,26,1,4,0.9009036726102128,0.8017590500947193,0.31503485076397564,0.1982441675717777,0.9559423417045692,0.890660915469517,0.27531858829888345,0.2299573976257197,1.2833503752020516,0.8017590500947193,0.890660915469517,False
ridge,0.7,0.75,10,1,4,0.9009036726102128,0.8017590500947193,0.31503485076397564,0.1982441675717777,0.9559423417045692,0.890660915469517,0.27531858829888345,0.2299573976257197,1.2833503752020516,0.8017590500947193,0.890660915469517,False
ridge,0.7,0.75,26,1,4,0.9009036726102128,0.8017590500947193,0.31503485076397564,0.1982441675717777,0.9559423417045692,0.890660915469517,0.27531858829888345,0.2299573976257197,1.2833503752020516,0.8017590500947193,0.890660915469517,False
