timestamp,train_class_acc,train_class_f1_macro,train_n_drop,train_n_stable,train_n_jump,experiment
2025-09-11 14:10:00,0.9256198347107438,0.926226635744014,37,50,34,proba_feature_t12|base
2025-09-11 17:20:00,0.904,0.9046039137224984,38,52,35,proba_feature_t12|base
2025-09-11 18:10:00,0.9224806201550387,0.9231076948508141,38,54,37,proba_feature_t12|base
2025-09-14 08:30:00,0.9230769230769231,0.9234540151971343,39,54,37,proba_feature_t12|base
2025-09-14 11:30:00,0.916030534351145,0.916954066076873,39,54,38,proba_feature_t12|base
2025-09-14 12:20:00,0.9318181818181818,0.932573599240266,39,55,38,proba_feature_t12|base
2025-09-14 15:10:00,0.917910447761194,0.9186876056794756,41,55,38,proba_feature_t12|base
2025-09-14 18:00:00,0.9197080291970803,0.9207602339181286,41,57,39,proba_feature_t12|base
2025-09-15 08:10:00,0.9290780141843972,0.929709008022261,44,57,40,proba_feature_t12|base
2025-09-15 12:00:00,0.9246575342465754,0.9258098223615465,44,60,42,proba_feature_t12|base
2025-09-15 14:10:00,0.9205298013245033,0.9220711537784708,44,63,44,proba_feature_t12|base
2025-09-15 15:30:00,0.9161290322580645,0.9181374919406835,44,65,46,proba_feature_t12|base
2025-09-15 17:40:00,0.8867924528301887,0.8894444444444445,44,65,50,proba_feature_t12|base
2025-09-16 06:40:00,0.8834355828220859,0.8879535995163269,44,68,51,proba_feature_t12|base
2025-09-16 08:50:00,0.8809523809523809,0.8835498501600979,48,69,51,proba_feature_t12|base
2025-09-16 10:00:00,0.8497109826589595,0.8515329768270945,48,70,55,proba_feature_t12|base
2025-09-16 12:10:00,0.8595505617977528,0.859970118377198,51,71,56,proba_feature_t12|base
2025-09-16 13:50:00,0.8415300546448088,0.8433088311959128,54,72,57,proba_feature_t12|base
2025-09-17 08:50:00,0.8502673796791443,0.851415958687323,57,72,58,proba_feature_t12|base
2025-09-17 11:50:00,0.837696335078534,0.838877360870379,61,72,58,proba_feature_t12|base
2025-09-17 13:30:00,0.8298969072164949,0.8310172566581963,61,74,59,proba_feature_t12|base
2025-09-17 15:20:00,0.8274111675126904,0.8285673637786314,63,74,60,proba_feature_t12|base
2025-09-18 07:10:00,0.835,0.8358455193100861,63,74,63,proba_feature_t12|base
2025-09-18 09:40:00,0.8431372549019608,0.8439955106621774,63,74,67,proba_feature_t12|base
2025-09-18 10:30:00,0.8708133971291866,0.871097576099169,63,74,72,proba_feature_t12|base
2025-09-18 12:00:00,0.8504672897196262,0.8495914540218337,63,75,76,proba_feature_t12|base
2025-09-18 13:10:00,0.8538812785388128,0.8522793457763562,66,75,78,proba_feature_t12|base
2025-09-18 14:10:00,0.8303571428571429,0.8283458082019233,67,77,80,proba_feature_t12|base
2025-09-18 15:10:00,0.8471615720524017,0.8464308361264608,69,79,81,proba_feature_t12|base
2025-09-21 06:30:00,0.8304347826086956,0.829408511759619,70,79,81,proba_feature_t12|base
2025-09-21 07:20:00,0.8311688311688312,0.8290206925939395,70,79,82,proba_feature_t12|base
2025-09-21 08:40:00,0.8491379310344828,0.8462714078477624,70,79,83,proba_feature_t12|base
2025-09-21 10:30:00,0.8553191489361702,0.8535062599105389,70,81,84,proba_feature_t12|base
2025-09-21 11:40:00,0.8529411764705882,0.8509065882735639,71,83,84,proba_feature_t12|base
2025-09-21 13:40:00,0.8553719008264463,0.8539567636586486,71,87,84,proba_feature_t12|base
2025-09-21 15:30:00,0.8502024291497976,0.8493067385296289,75,88,84,proba_feature_t12|base
2025-08-14 12:30:00,1.0,1.0,9,12,16,proba_feature_t18|base
2025-08-14 16:20:00,1.0,1.0,9,13,16,proba_feature_t18|base
2025-08-17 08:10:00,1.0,1.0,10,13,16,proba_feature_t18|base
2025-08-17 12:40:00,1.0,1.0,10,13,17,proba_feature_t18|base
2025-08-18 08:30:00,1.0,1.0,11,13,17,proba_feature_t18|base
2025-08-18 14:40:00,0.9767441860465116,0.9786453119786452,11,14,18,proba_feature_t18|base
2025-08-19 12:30:00,0.9772727272727273,0.9786453119786452,12,14,18,proba_feature_t18|base
2025-08-19 17:30:00,0.9777777777777777,0.9786453119786452,13,14,18,proba_feature_t18|base
2025-08-20 12:00:00,0.9787234042553191,0.9786453119786452,15,14,18,proba_feature_t18|base
2025-08-20 12:20:00,1.0,1.0,17,15,18,proba_feature_t18|base
2025-08-21 13:00:00,1.0,1.0,17,16,18,proba_feature_t18|base
2025-08-21 15:00:00,0.9807692307692307,0.9803751803751805,17,17,18,proba_feature_t18|base
2025-08-25 09:00:00,1.0,1.0,18,17,18,proba_feature_t18|base
2025-08-25 16:00:00,1.0,1.0,18,18,18,proba_feature_t18|base
2025-08-26 12:00:00,0.9818181818181818,0.981929181929182,18,19,18,proba_feature_t18|base
2025-08-26 16:30:00,0.9824561403508771,0.9827242524916944,18,21,18,proba_feature_t18|base
2025-08-27 11:40:00,1.0,1.0,19,21,18,proba_feature_t18|base
2025-08-27 14:10:00,1.0,1.0,19,22,19,proba_feature_t18|base
2025-08-28 13:30:00,1.0,1.0,19,23,20,proba_feature_t18|base
2025-08-28 15:00:00,1.0,1.0,21,23,20,proba_feature_t18|base
2025-08-31 08:20:00,1.0,1.0,21,24,20,proba_feature_t18|base
2025-08-31 12:30:00,1.0,1.0,21,25,20,proba_feature_t18|base
2025-09-01 08:30:00,0.9852941176470589,0.9844625112917796,21,25,22,proba_feature_t18|base
2025-09-01 12:30:00,0.9855072463768116,0.9844625112917796,21,26,22,proba_feature_t18|base
2025-09-02 08:30:00,0.9859154929577465,0.9851851851851853,23,26,22,proba_feature_t18|base
2025-09-02 15:00:00,0.9861111111111112,0.9855003940110323,23,26,23,proba_feature_t18|base
2025-09-03 09:00:00,0.972972972972973,0.9715151515151516,23,27,24,proba_feature_t18|base
2025-09-03 15:20:00,0.9736842105263158,0.9715151515151516,23,29,24,proba_feature_t18|base
2025-09-07 08:50:00,0.974025974025974,0.9725812828857325,23,30,24,proba_feature_t18|base
2025-09-07 15:30:00,0.9871794871794872,0.9861050803300042,24,30,24,proba_feature_t18|base
2025-09-08 09:30:00,0.9625,0.9614347683708578,24,31,25,proba_feature_t18|base
2025-09-08 13:50:00,0.9876543209876543,0.9866613311991462,25,31,25,proba_feature_t18|base
2025-09-09 08:30:00,0.9759036144578314,0.9750863531995607,25,32,26,proba_feature_t18|base
2025-09-09 14:10:00,0.9880952380952381,0.986907970735464,25,33,26,proba_feature_t18|base
2025-09-09 15:40:00,0.9651162790697675,0.9637787190347837,25,35,26,proba_feature_t18|base
2025-09-09 18:40:00,0.9662921348314607,0.965784832451499,28,35,26,proba_feature_t18|base
2025-09-10 07:50:00,0.956989247311828,0.9565800865800865,28,38,27,proba_feature_t18|base
2025-09-10 11:30:00,0.96875,0.9676274944567628,28,41,27,proba_feature_t18|base
2025-09-10 13:50:00,0.96,0.960942760942761,28,45,27,proba_feature_t18|base
2025-09-10 15:50:00,0.9714285714285714,0.9714233376076203,28,50,27,proba_feature_t18|base
2025-09-11 07:50:00,0.9541284403669725,0.9535384441044817,28,54,27,proba_feature_t18|base
2025-09-11 11:20:00,0.9646017699115044,0.9657206990540325,32,54,27,proba_feature_t18|base
2025-09-11 13:30:00,0.9658119658119658,0.9662643512871116,32,57,28,proba_feature_t18|base
2025-09-11 14:10:00,0.9752066115702479,0.9753331315039153,32,60,29,proba_feature_t18|base
2025-09-11 17:20:00,0.96,0.9593934002626341,32,63,30,proba_feature_t18|base
2025-09-11 18:10:00,0.9612403100775194,0.9601410934744269,32,66,31,proba_feature_t18|base
2025-09-14 08:30:00,0.9538461538461539,0.953152583854919,33,66,31,proba_feature_t18|base
2025-09-14 11:30:00,0.9465648854961832,0.9460253908724628,33,66,32,proba_feature_t18|base
2025-09-14 12:20:00,0.946969696969697,0.9462852999043018,33,67,32,proba_feature_t18|base
2025-09-14 15:10:00,0.9701492537313433,0.9701425001688392,35,67,32,proba_feature_t18|base
2025-09-14 18:00:00,0.9708029197080292,0.9705756929637527,35,69,33,proba_feature_t18|base
2025-09-15 08:10:00,0.9645390070921985,0.9647871526653433,38,69,34,proba_feature_t18|base
2025-09-15 12:00:00,0.958904109589041,0.9590791476407915,38,72,36,proba_feature_t18|base
2025-09-15 14:10:00,0.9536423841059603,0.9533707150020336,38,75,38,proba_feature_t18|base
2025-09-15 15:30:00,0.9548387096774194,0.954379525269537,38,77,40,proba_feature_t18|base
2025-09-15 17:40:00,0.949685534591195,0.9493109388458225,38,79,42,proba_feature_t18|base
2025-09-16 06:40:00,0.950920245398773,0.950265709301854,38,82,43,proba_feature_t18|base
